model,idx,key,gt_type,pred_type,p_rev,axis_signed_deg,axis_unsigned_deg,origin_line_err_m,origin_qstar_err_m,point3d_err_m,point2d_err_frac,mask_iou,z_p_m,radius_m
h1anchor,2707,455342/44358472/46652.690/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.6370,81.4624,81.4624,nan,nan,0.2876,0.1345,0.0000,1.3683,0.1275
query,2707,455342/44358472/46652.690/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2890,8.6602,8.6602,nan,nan,0.2961,0.0873,0.2534,1.8002,0.0914
attnpool,2707,455342/44358472/46652.690/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.7209,70.7447,70.7447,nan,nan,0.2731,0.1065,0.0000,1.7573,0.5007
dense_seed7,2708,455342/44358472/46652.790/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8692,79.3393,79.3393,nan,nan,0.0241,0.0133,0.4751,1.2609,0.2858
h1anchor,2708,455342/44358472/46652.790/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7198,83.2137,83.2137,nan,nan,0.0509,0.0081,0.6801,1.1917,0.2229
query,2708,455342/44358472/46652.790/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7536,83.7026,83.7026,nan,nan,0.2580,0.0201,0.6988,1.4893,0.3853
attnpool,2708,455342/44358472/46652.790/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7728,78.1761,78.1761,nan,nan,0.0915,0.0216,0.7176,1.3266,0.3065
dense_seed7,2709,455342/44358472/46652.790/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0840,7.6602,7.6602,nan,nan,0.4683,0.2203,0.0000,1.2496,0.0596
h1anchor,2709,455342/44358472/46652.790/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.5275,81.8047,81.8047,nan,nan,0.4988,0.2146,0.0000,1.1925,0.1174
query,2709,455342/44358472/46652.790/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.3043,9.5249,9.5249,nan,nan,0.2807,0.0947,0.5278,1.7329,0.0943
attnpool,2709,455342/44358472/46652.790/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.6688,66.3996,66.3996,nan,nan,0.3602,0.2179,0.0000,1.5327,0.3134
dense_seed7,2710,455342/44358472/46652.890/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9123,81.5432,81.5432,nan,nan,0.0442,0.0176,0.5516,1.2682,0.2596
h1anchor,2710,455342/44358472/46652.890/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8033,82.8496,82.8496,nan,nan,0.0746,0.0072,0.7480,1.2982,0.2382
query,2710,455342/44358472/46652.890/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8435,85.7017,85.7017,nan,nan,0.2406,0.0137,0.8403,1.4555,0.3624
attnpool,2710,455342/44358472/46652.890/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8236,80.1299,80.1299,nan,nan,0.1653,0.0197,0.6890,1.3850,0.3126
dense_seed7,2711,455342/44358472/46652.990/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8979,80.9080,80.9080,nan,nan,0.0290,0.0133,0.7688,1.1956,0.2372
h1anchor,2711,455342/44358472/46652.990/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7538,86.5484,86.5484,nan,nan,0.0459,0.0052,0.6515,1.2552,0.2012
query,2711,455342/44358472/46652.990/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7435,84.0746,84.0746,nan,nan,0.1408,0.0163,0.7393,1.3384,0.2548
attnpool,2711,455342/44358472/46652.990/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7832,80.2107,80.2107,nan,nan,0.1402,0.0199,0.7245,1.3428,0.2701
dense_seed7,2712,455342/44358472/46653.090/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8752,80.1963,80.1963,nan,nan,0.0241,0.0185,0.7094,1.2073,0.2807
h1anchor,2712,455342/44358472/46653.090/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7844,85.9640,85.9640,nan,nan,0.0779,0.0157,0.6768,1.2690,0.2275
query,2712,455342/44358472/46653.090/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7377,81.4211,81.4211,nan,nan,0.0965,0.0152,0.7671,1.2849,0.2278
attnpool,2712,455342/44358472/46653.090/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7290,78.6287,78.6287,nan,nan,0.1463,0.0213,0.7399,1.3323,0.2681
dense_seed7,2713,455342/44358472/46654.290/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8018,79.5065,79.5065,nan,nan,0.0447,0.0185,0.7001,1.2748,0.2901
h1anchor,2713,455342/44358472/46654.290/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7454,93.1564,86.8436,nan,nan,0.1134,0.0151,0.7265,1.1383,0.1930
query,2713,455342/44358472/46654.290/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6675,78.3501,78.3501,nan,nan,0.0215,0.0169,0.7032,1.2375,0.1925
attnpool,2713,455342/44358472/46654.290/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7709,84.2675,84.2675,nan,nan,0.1611,0.0249,0.5746,1.3856,0.2714
dense_seed7,2714,455342/44358472/46654.390/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8394,77.1526,77.1526,nan,nan,0.0229,0.0161,0.6917,1.2578,0.2312
h1anchor,2714,455342/44358472/46654.390/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7067,91.4383,88.5617,nan,nan,0.0856,0.0168,0.6655,1.1773,0.2000
query,2714,455342/44358472/46654.390/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6535,80.3942,80.3942,nan,nan,0.0203,0.0118,0.6669,1.2689,0.1882
attnpool,2714,455342/44358472/46654.390/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7615,84.6186,84.6186,nan,nan,0.1045,0.0232,0.5855,1.3536,0.2380
dense_seed7,2715,455342/44358472/46654.490/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7943,78.5222,78.5222,nan,nan,0.0560,0.0155,0.5032,1.2052,0.2037
h1anchor,2715,455342/44358472/46654.490/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6308,89.6240,89.6240,nan,nan,0.1664,0.0031,0.7277,1.0896,0.1794
query,2715,455342/44358472/46654.490/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6719,81.8245,81.8245,nan,nan,0.0641,0.0142,0.6788,1.3130,0.2067
attnpool,2715,455342/44358472/46654.490/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7515,83.9826,83.9826,nan,nan,0.0536,0.0165,0.6959,1.3031,0.2304
dense_seed7,2716,455342/44358472/46654.590/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0420,8.1154,8.1154,nan,nan,0.8258,0.0489,0.4389,2.1465,0.4757
h1anchor,2716,455342/44358472/46654.590/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0504,9.5745,9.5745,nan,nan,0.4750,0.0212,0.4274,1.8133,0.7342
query,2716,455342/44358472/46654.590/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0504,14.4294,14.4294,nan,nan,0.6461,0.0245,0.5712,1.9638,0.2579
attnpool,2716,455342/44358472/46654.590/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0417,11.2613,11.2613,nan,nan,0.7608,0.0046,0.4178,2.0930,0.0148
dense_seed7,2717,455342/44358472/46654.590/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8529,80.7336,80.7336,nan,nan,0.0748,0.0097,0.6336,1.1555,0.2056
h1anchor,2717,455342/44358472/46654.590/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6281,87.1893,87.1893,nan,nan,0.1255,0.0268,0.7247,1.1069,0.2103
query,2717,455342/44358472/46654.590/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6959,86.9100,86.9100,nan,nan,0.0671,0.0196,0.7500,1.2909,0.2290
attnpool,2717,455342/44358472/46654.590/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7677,81.2654,81.2654,nan,nan,0.0230,0.0170,0.7552,1.2158,0.2277
dense_seed7,2718,455342/44358472/46654.590/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0936,10.5424,10.5424,nan,nan,0.4128,0.1916,0.0000,1.1273,0.0063
h1anchor,2718,455342/44358472/46654.590/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.5037,83.6542,83.6542,nan,nan,0.2105,0.0437,0.2527,1.2002,0.1266
query,2718,455342/44358472/46654.590/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2420,6.1703,6.1703,nan,nan,0.2163,0.0871,0.5427,1.5696,0.2004
attnpool,2718,455342/44358472/46654.590/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.6276,41.6574,41.6574,nan,nan,0.2758,0.0471,0.0000,1.6359,0.3989
dense_seed7,2719,455342/44358472/46654.690/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0418,1.9934,1.9934,nan,nan,0.8140,0.1370,0.2383,2.1907,0.4462
h1anchor,2719,455342/44358472/46654.690/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0516,9.5028,9.5028,nan,nan,0.4361,0.0181,0.4336,1.8214,0.5513
query,2719,455342/44358472/46654.690/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0512,15.4457,15.4457,nan,nan,0.7150,0.0178,0.6161,2.0838,0.3912
attnpool,2719,455342/44358472/46654.690/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0435,16.7173,16.7173,nan,nan,0.7206,0.0115,0.5151,2.0956,0.2782
dense_seed7,2720,455342/44358472/46654.690/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.8652,79.9153,79.9153,nan,nan,0.3157,0.1515,0.4429,1.8240,0.1951
h1anchor,2720,455342/44358472/46654.690/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6656,69.8699,69.8699,nan,nan,0.2547,0.0861,0.4882,1.4304,0.2757
query,2720,455342/44358472/46654.690/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6410,83.9037,83.9037,nan,nan,0.1798,0.0519,0.3641,1.7598,0.1500
attnpool,2720,455342/44358472/46654.690/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6409,83.9202,83.9202,nan,nan,0.2962,0.0149,0.5218,1.8620,0.0803
dense_seed7,2721,455342/44358472/46654.690/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.9134,81.9469,81.9469,nan,nan,0.0564,0.0319,0.4168,1.1541,0.3064
h1anchor,2721,455342/44358472/46654.690/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6859,85.7848,85.7848,nan,nan,0.0889,0.0473,0.7692,1.1325,0.2729
query,2721,455342/44358472/46654.690/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6878,87.8189,87.8189,nan,nan,0.0776,0.0253,0.7089,1.2616,0.2660
attnpool,2721,455342/44358472/46654.690/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7932,84.1568,84.1568,nan,nan,0.0563,0.0209,0.6746,1.2396,0.2558
dense_seed7,2722,455342/44358472/46654.690/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2123,10.5764,10.5764,nan,nan,0.4505,0.2307,0.0000,1.0923,0.0070
h1anchor,2722,455342/44358472/46654.690/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.5455,82.2005,82.2005,nan,nan,0.1476,0.0503,0.3897,1.2694,0.1880
query,2722,455342/44358472/46654.690/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2400,7.2626,7.2626,nan,nan,0.2801,0.1257,0.5614,1.5905,0.3939
attnpool,2722,455342/44358472/46654.690/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.6461,68.7241,68.7241,nan,nan,0.2803,0.0805,0.0033,1.6479,0.2798
dense_seed7,2723,455342/44358472/46654.790/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0461,7.9309,7.9309,nan,nan,0.9698,0.0621,0.3157,2.3622,0.3776
h1anchor,2723,455342/44358472/46654.790/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0475,17.1177,17.1177,nan,nan,0.5027,0.0138,0.3723,1.8909,0.5464
query,2723,455342/44358472/46654.790/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0486,16.2469,16.2469,nan,nan,0.7042,0.0215,0.4327,2.0822,0.3760
attnpool,2723,455342/44358472/46654.790/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0479,21.2490,21.2490,nan,nan,0.8164,0.0094,0.3738,2.1992,0.3259
dense_seed7,2724,455342/44358472/46654.790/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.8811,81.7577,81.7577,nan,nan,0.3178,0.0938,0.8193,1.9123,0.1769
h1anchor,2724,455342/44358472/46654.790/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6770,73.5651,73.5651,nan,nan,0.1678,0.0441,0.5043,1.4866,0.3161
query,2724,455342/44358472/46654.790/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6598,80.4800,80.4800,nan,nan,0.1835,0.0168,0.4626,1.7962,0.1680
attnpool,2724,455342/44358472/46654.790/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.5707,82.5964,82.5964,nan,nan,0.2954,0.0054,0.4446,1.8995,0.1145
dense_seed7,2725,455342/44358472/46654.790/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.8921,83.6845,83.6845,nan,nan,0.1364,0.0477,0.2521,1.0236,0.2608
h1anchor,2725,455342/44358472/46654.790/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6861,87.7574,87.7574,nan,nan,0.1122,0.0786,0.6156,1.0999,0.3159
query,2725,455342/44358472/46654.790/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6301,86.5232,86.5232,nan,nan,0.0380,0.0208,0.7201,1.1600,0.2749
attnpool,2725,455342/44358472/46654.790/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7436,83.5625,83.5625,nan,nan,0.0341,0.0284,0.7064,1.1500,0.2350
dense_seed7,2726,455342/44358472/46654.790/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2190,16.1162,16.1162,nan,nan,0.1928,0.0692,0.4461,1.2128,0.1018
h1anchor,2726,455342/44358472/46654.790/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.5591,88.7396,88.7396,nan,nan,0.1793,0.0503,0.2778,1.2081,0.2980
query,2726,455342/44358472/46654.790/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2027,5.6279,5.6279,nan,nan,0.3145,0.1783,0.3386,1.4759,0.4593
attnpool,2726,455342/44358472/46654.790/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.4930,13.7564,13.7564,nan,nan,0.2854,0.1332,0.0000,1.5428,0.0998
dense_seed7,2727,455342/44358472/46654.890/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0444,5.7625,5.7625,nan,nan,0.8318,0.1243,0.2120,2.1883,0.2488
h1anchor,2727,455342/44358472/46654.890/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0489,16.9245,16.9245,nan,nan,0.5161,0.0136,0.3556,1.8734,0.5275
query,2727,455342/44358472/46654.890/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0489,17.9634,17.9634,nan,nan,0.6579,0.0065,0.4472,2.0103,0.2725
attnpool,2727,455342/44358472/46654.890/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0499,23.7093,23.7093,nan,nan,0.8201,0.0134,0.4295,2.1731,0.4194
dense_seed7,2728,455342/44358472/46654.890/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.8512,85.0153,85.0153,nan,nan,0.2835,0.1266,0.6197,1.7986,0.2240
h1anchor,2728,455342/44358472/46654.890/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6069,67.3037,67.3037,nan,nan,0.0859,0.0482,0.4671,1.6433,0.2858
query,2728,455342/44358472/46654.890/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.5906,76.6395,76.6395,nan,nan,0.2082,0.0105,0.3900,1.8213,0.1215
attnpool,2728,455342/44358472/46654.890/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.5693,81.4113,81.4113,nan,nan,0.3699,0.0080,0.4250,1.9806,0.0822
dense_seed7,2729,455342/44358472/46654.890/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7685,79.0814,79.0814,nan,nan,0.2511,0.1750,0.0000,0.9589,0.3048
h1anchor,2729,455342/44358472/46654.890/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.6443,87.9052,87.9052,nan,nan,0.1289,0.1088,0.4768,1.1243,0.2015
query,2729,455342/44358472/46654.890/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.5939,82.7440,82.7440,nan,nan,0.0940,0.0406,0.6932,1.1409,0.2975
attnpool,2729,455342/44358472/46654.890/b52141d8-74fa-4507-b952-5e8c2ad9262b,0,1,0.7164,81.9868,81.9868,nan,nan,0.2265,0.1088,0.6584,1.2714,0.2510
dense_seed7,2730,455342/44358472/46654.890/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.1259,15.9454,15.9454,nan,nan,0.1585,0.0229,0.5126,1.1782,0.0666
h1anchor,2730,455342/44358472/46654.890/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.5511,91.2436,88.7564,nan,nan,0.0728,0.0292,0.0000,1.3941,0.1553
query,2730,455342/44358472/46654.890/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2173,5.8707,5.8707,nan,nan,0.3550,0.2037,0.2245,1.4364,0.4187
attnpool,2730,455342/44358472/46654.890/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.4740,15.0451,15.0451,nan,nan,0.6715,0.1175,0.0000,1.9736,0.2023
dense_seed7,2731,455342/44358472/46654.990/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0463,4.6801,4.6801,nan,nan,0.9737,0.2051,0.0000,2.2561,0.5839
h1anchor,2731,455342/44358472/46654.990/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0471,15.2415,15.2415,nan,nan,0.3632,0.0143,0.4119,1.6786,0.5295
query,2731,455342/44358472/46654.990/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0471,15.7603,15.7603,nan,nan,0.6066,0.0132,0.6216,1.9139,0.2388
attnpool,2731,455342/44358472/46654.990/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0542,25.2110,25.2110,nan,nan,0.7722,0.0194,0.4791,2.0798,0.3740
dense_seed7,2732,455342/44358472/46654.990/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.8815,93.3132,86.6868,nan,nan,0.2331,0.0767,0.7787,1.7880,0.1769
h1anchor,2732,455342/44358472/46654.990/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6733,65.1195,65.1195,nan,nan,0.1086,0.0654,0.6883,1.6104,0.2479
query,2732,455342/44358472/46654.990/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.5874,75.4070,75.4070,nan,nan,0.1345,0.0239,0.4603,1.7249,0.1727
attnpool,2732,455342/44358472/46654.990/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.5911,79.9397,79.9397,nan,nan,0.3120,0.0418,0.6639,1.9019,0.1160
dense_seed7,2733,455342/44358472/46654.990/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0949,17.1034,17.1034,nan,nan,0.1521,0.0413,0.0931,1.4392,0.0988
h1anchor,2733,455342/44358472/46654.990/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.5910,92.2286,87.7714,nan,nan,0.1160,0.0567,0.0000,1.3803,0.1176
query,2733,455342/44358472/46654.990/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2659,5.8535,5.8535,nan,nan,0.1195,0.0038,0.5173,1.4101,0.1356
attnpool,2733,455342/44358472/46654.990/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.5045,34.6522,34.6522,nan,nan,0.6200,0.1119,0.0820,1.8988,0.0653
dense_seed7,2734,455342/44358472/46655.090/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0464,9.1598,9.1598,nan,nan,1.1164,0.2504,0.0000,2.3313,0.9136
h1anchor,2734,455342/44358472/46655.090/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0469,13.8661,13.8661,nan,nan,0.3119,0.0193,0.4474,1.5812,0.5505
query,2734,455342/44358472/46655.090/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0465,16.9358,16.9358,nan,nan,0.5185,0.0179,0.6062,1.7780,0.2243
attnpool,2734,455342/44358472/46655.090/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0539,29.5832,29.5832,nan,nan,0.6915,0.0347,0.4974,1.9532,0.4489
dense_seed7,2735,455342/44358472/46655.090/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.8604,97.0044,82.9956,nan,nan,0.2148,0.0527,0.6780,1.7554,0.1341
h1anchor,2735,455342/44358472/46655.090/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7301,66.0328,66.0328,nan,nan,0.1042,0.0591,0.4292,1.6039,0.2099
query,2735,455342/44358472/46655.090/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.5407,73.0077,73.0077,nan,nan,0.1287,0.0192,0.4607,1.6871,0.1960
attnpool,2735,455342/44358472/46655.090/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6575,82.2797,82.2797,nan,nan,0.3194,0.0326,0.4667,1.8772,0.1579
dense_seed7,2736,455342/44358472/46655.090/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0924,17.4137,17.4137,nan,nan,0.2169,0.0866,0.0000,1.4481,0.0692
h1anchor,2736,455342/44358472/46655.090/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.6568,92.3375,87.6625,nan,nan,0.1161,0.0636,0.0000,1.3384,0.0720
query,2736,455342/44358472/46655.090/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2754,4.8272,4.8272,nan,nan,0.1014,0.0275,0.4273,1.3503,0.1462
attnpool,2736,455342/44358472/46655.090/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.5852,64.9214,64.9214,nan,nan,0.7269,0.1763,0.0836,1.9463,0.1172
dense_seed7,2737,455342/44358472/46655.189/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0529,3.3488,3.3488,nan,nan,1.3914,0.3249,0.0000,2.5526,0.4762
h1anchor,2737,455342/44358472/46655.189/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0476,14.0948,14.0948,nan,nan,0.3200,0.0165,0.4276,1.5535,0.5291
query,2737,455342/44358472/46655.189/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0467,18.0853,18.0853,nan,nan,0.4633,0.0190,0.5441,1.6887,0.1480
attnpool,2737,455342/44358472/46655.189/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0532,31.9473,31.9473,nan,nan,0.6536,0.0617,0.4399,1.8898,0.4674
dense_seed7,2738,455342/44358472/46655.189/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.8228,95.0623,84.9377,nan,nan,0.0742,0.0361,0.6028,1.5781,0.1203
h1anchor,2738,455342/44358472/46655.189/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.7095,65.0920,65.0920,nan,nan,0.0633,0.0301,0.5936,1.4930,0.1665
query,2738,455342/44358472/46655.189/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,0,0.4685,7.9951,7.9951,nan,nan,0.0846,0.0086,0.5200,1.6173,0.2024
attnpool,2738,455342/44358472/46655.189/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6457,81.0880,81.0880,nan,nan,0.2422,0.0199,0.5498,1.7725,0.1806
dense_seed7,2739,455342/44358472/46655.189/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0699,17.2084,17.2084,nan,nan,0.1997,0.1359,0.0033,1.3273,0.0384
h1anchor,2739,455342/44358472/46655.189/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.6198,89.4936,89.4936,nan,nan,0.1069,0.0771,0.0000,1.2657,0.1196
query,2739,455342/44358472/46655.189/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2353,3.4157,3.4157,nan,nan,0.1252,0.0501,0.4849,1.3405,0.0934
attnpool,2739,455342/44358472/46655.189/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.5393,59.9134,59.9134,nan,nan,0.6231,0.2079,0.1371,1.7945,0.0865
dense_seed7,2740,455342/44358472/46655.289/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0466,9.7309,9.7309,nan,nan,0.8889,0.2856,0.0000,2.0553,0.6764
h1anchor,2740,455342/44358472/46655.289/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0425,14.1044,14.1044,nan,nan,0.2836,0.0175,0.4187,1.4915,0.4986
query,2740,455342/44358472/46655.289/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0477,17.5289,17.5289,nan,nan,0.4939,0.0214,0.5615,1.6888,0.1996
attnpool,2740,455342/44358472/46655.289/65b9b8eb-e554-437e-8475-95ff4a585906,0,0,0.0531,32.7341,32.7341,nan,nan,0.6370,0.0286,0.4956,1.8268,0.5194
dense_seed7,2741,455342/44358472/46655.289/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.8916,93.0675,86.9325,nan,nan,0.1099,0.0311,0.6655,1.6006,0.1521
h1anchor,2741,455342/44358472/46655.289/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6915,67.4930,67.4930,nan,nan,0.0585,0.0334,0.4897,1.4816,0.1856
query,2741,455342/44358472/46655.289/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.5374,73.6989,73.6989,nan,nan,0.1625,0.0049,0.4775,1.6666,0.1977
attnpool,2741,455342/44358472/46655.289/ac4a3fbd-ba4c-499a-863a-23ce59e7a5be,0,1,0.6432,80.8178,80.8178,nan,nan,0.2020,0.0245,0.4720,1.6999,0.1574
dense_seed7,2742,455342/44358472/46655.289/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.0776,16.1824,16.1824,nan,nan,0.1859,0.1378,0.0457,1.2657,0.0424
h1anchor,2742,455342/44358472/46655.289/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,1,0.5709,88.4785,88.4785,nan,nan,0.1081,0.0626,0.1592,1.1526,0.0530
query,2742,455342/44358472/46655.289/e7fcd6f5-5401-4290-bdec-3836af8bab4c,0,0,0.2621,5.1008,5.1008,nan,nan,0.1413,0.0513,0.3831,1.3350,0.1122
